classifier,score_name,scoring,scoring avg,data,threshold
Nearest Neighbors,accuracy,[0.66642193 0.14415076 0.15736662 0.36196769 0.33920705],0.33382280959373467,individuals per game and player,0.05
Nearest Neighbors,balanced_accuracy,[0.50255474 0.15600013 0.1742612  0.42004558 0.50294551],0.35116143319394133,individuals per game and player,0.05
Nearest Neighbors,average_precision,[0.33917275 0.28251724 0.28250824 0.30237534 0.33802366],0.3089194466776684,individuals per game and player,0.05
Nearest Neighbors,neg_brier_score,[-0.33357807 -0.84948605 -0.84007723 -0.62990156 -0.65853592],-0.6623157665742101,individuals per game and player,0.05
Nearest Neighbors,f1,[0.01016703 0.1307482  0.15217927 0.38528649 0.50367647],0.23641149069031964,individuals per game and player,0.05
Nearest Neighbors,f1_micro,[0.66642193 0.14415076 0.15736662 0.36196769 0.33920705],0.33382280959373467,individuals per game and player,0.05
Nearest Neighbors,f1_macro,[0.40478918 0.14394725 0.15733507 0.36104823 0.25769475],0.26496289665224354,individuals per game and player,0.05
Nearest Neighbors,f1_weighted,[0.53478463 0.14829525 0.15903348 0.35306372 0.17666406],0.27436823008952926,individuals per game and player,0.05
Nearest Neighbors,neg_log_loss,[-11.5136905  -29.09901769 -28.7948299  -21.46173736 -22.66919786],-22.70769465991047,individuals per game and player,0.05
Nearest Neighbors,precision,[1.         0.09913306 0.1148272  0.28456984 0.33660934],0.36702788632074645,individuals per game and player,0.05
Nearest Neighbors,recall,[0.00510949 0.1919708  0.22554745 0.59635036 1.        ],0.40379562043795614,individuals per game and player,0.05
Nearest Neighbors,jaccard,[0.00510949 0.06994681 0.08235608 0.23860981 0.33660934],0.14652630480284876,individuals per game and player,0.05
Nearest Neighbors,roc_auc,[0.50291971 0.14695694 0.1576125  0.4180884  0.50608049],0.34633160616191694,individuals per game and player,0.05
Nearest Neighbors,roc_auc_ovr,[0.50291971 0.14695694 0.1576125  0.4180884  0.50608049],0.34633160616191694,individuals per game and player,0.05
Nearest Neighbors,roc_auc_ovo,[0.50291971 0.14695694 0.1576125  0.4180884  0.50608049],0.34633160616191694,individuals per game and player,0.05
Nearest Neighbors,roc_auc_ovr_weighted,[0.50291971 0.14695694 0.1576125  0.4180884  0.50608049],0.34633160616191694,individuals per game and player,0.05
Nearest Neighbors,roc_auc_ovo_weighted,[0.50291971 0.14695694 0.1576125  0.4180884  0.50608049],0.34633160616191694,individuals per game and player,0.05
Decision Tree,accuracy,[0.66470876 0.10915321 0.11306902 0.69554577 0.72393539],0.4612824278022516,individuals per game and player,0.05
Decision Tree,balanced_accuracy,[0.5        0.1188225  0.1335245  0.68199908 0.65451931],0.4177730776259635,individuals per game and player,0.05
Decision Tree,average_precision,[0.33529124 0.29679895 0.28796863 0.50987375 0.54190553],0.3943676210342034,individuals per game and player,0.05
Decision Tree,neg_brier_score,[-0.33529124 -0.89099597 -0.8869309  -0.2269411  -0.20889701],-0.5098112438256048,individuals per game and player,0.05
Decision Tree,f1,[0.         0.10034602 0.12884615 0.58533333 0.51877133],0.2666593677997507,individuals per game and player,0.05
Decision Tree,f1_micro,[0.66470876 0.10915321 0.11306902 0.69554577 0.72393539],0.4612824278022516,individuals per game and player,0.05
Decision Tree,f1_macro,[0.39929433 0.10906782 0.11277801 0.67240371 0.66261147],0.3912310690705539,individuals per game and player,0.05
Decision Tree,f1_weighted,[0.53082887 0.11194094 0.10748488 0.70108622 0.70999493],0.432267170370236,individuals per game and player,0.05
Decision Tree,neg_log_loss,[-11.58054911 -30.77017095 -30.61105132  -0.75490084  -0.88716872],-14.92076818704947,individuals per game and player,0.05
Decision Tree,precision,[0.         0.07585949 0.09605735 0.53865031 0.62422998],0.26695942513272214,individuals per game and player,0.05
Decision Tree,recall,[0.         0.14817518 0.19562044 0.64087591 0.44379562],0.2856934306569343,individuals per game and player,0.05
Decision Tree,jaccard,[0.         0.05282332 0.0688592  0.4137606  0.35023041],0.1771347062850132,individuals per game and player,0.05
Decision Tree,roc_auc,[0.5        0.11551068 0.13092999 0.7277078  0.68648143],0.4321259795964439,individuals per game and player,0.05
Decision Tree,roc_auc_ovr,[0.5        0.11551068 0.13092999 0.7277078  0.68648143],0.4321259795964439,individuals per game and player,0.05
Decision Tree,roc_auc_ovo,[0.5        0.11551068 0.13092999 0.7277078  0.68648143],0.4321259795964439,individuals per game and player,0.05
Decision Tree,roc_auc_ovr_weighted,[0.5        0.11551068 0.13092999 0.7277078  0.68648143],0.4321259795964439,individuals per game and player,0.05
Decision Tree,roc_auc_ovo_weighted,[0.5        0.11551068 0.13092999 0.7277078  0.68648143],0.4321259795964439,individuals per game and player,0.05
Random Forest,accuracy,[0.66470876 0.64880078 0.66544298 0.61135585 0.68477729],0.655017131669114,individuals per game and player,0.05
Random Forest,balanced_accuracy,[0.5        0.48803387 0.50778705 0.49676478 0.53462961],0.5054430624684219,individuals per game and player,0.05
Random Forest,average_precision,[0.38217457 0.27680194 0.40567967 0.354307   0.51508121],0.38680887745834397,individuals per game and player,0.05
Random Forest,neg_brier_score,[-0.22421096 -0.23724289 -0.21942641 -0.23030094 -0.20937214],-0.224110668730078,individuals per game and player,0.05
Random Forest,f1,[0.         0.         0.0552868  0.20440882 0.14361702],0.08066252783766006,individuals per game and player,0.05
Random Forest,f1_micro,[0.66470876 0.64880078 0.66544298 0.61135585 0.68477729],0.655017131669114,individuals per game and player,0.05
Random Forest,f1_macro,[0.39929433 0.39349859 0.42600771 0.47364223 0.47522783],0.4335341373816097,individuals per game and player,0.05
Random Forest,f1_weighted,[0.53082887 0.52312392 0.54812968 0.56233244 0.58446624],0.5497762290228618,individuals per game and player,0.05
Random Forest,neg_log_loss,[-0.64200957 -0.67130395 -0.63025284 -0.65189319 -0.6082074 ],-0.6407333870091236,individuals per game and player,0.05
Random Forest,precision,[0.         0.         0.51948052 0.32587859 0.80597015],0.3302658525966904,individuals per game and player,0.05
Random Forest,recall,[0.         0.         0.02919708 0.14890511 0.07883212],0.051386861313868604,individuals per game and player,0.05
Random Forest,jaccard,[0.         0.         0.02842928 0.11383929 0.0773639 ],0.04392649294460974,individuals per game and player,0.05
Random Forest,roc_auc,[0.51993445 0.4051541  0.58245085 0.55248447 0.66446228],0.5448972297173817,individuals per game and player,0.05
Random Forest,roc_auc_ovr,[0.51993445 0.4051541  0.58245085 0.55248447 0.66446228],0.5448972297173817,individuals per game and player,0.05
Random Forest,roc_auc_ovo,[0.51993445 0.4051541  0.58245085 0.55248447 0.66446228],0.5448972297173817,individuals per game and player,0.05
Random Forest,roc_auc_ovr_weighted,[0.51993445 0.4051541  0.58245085 0.55248447 0.66446228],0.5448972297173817,individuals per game and player,0.05
Random Forest,roc_auc_ovo_weighted,[0.51993445 0.4051541  0.58245085 0.55248447 0.66446228],0.5448972297173817,individuals per game and player,0.05
Neural Net,accuracy,[0.66470876 0.38056779 0.66470876 0.35903084 0.66470876],0.546744982868331,individuals per game and player,0.05
Neural Net,balanced_accuracy,[0.5        0.53062092 0.5        0.50411108 0.5       ],0.506946400352601,individuals per game and player,0.05
Neural Net,average_precision,[0.2865281  0.86539961 0.24685019 0.47820342 0.47374568],0.4701454018295241,individuals per game and player,0.05
Neural Net,neg_brier_score,[-0.33522513 -0.61918204 -0.33529124 -0.63855887 -0.33529124],-0.45270970443652203,individuals per game and player,0.05
Neural Net,f1,[0.         0.51633862 0.         0.49702324 0.        ],0.20267237164864021,individuals per game and player,0.05
Neural Net,f1_micro,[0.66470876 0.38056779 0.66470876 0.35903084 0.66470876],0.546744982868331,individuals per game and player,0.05
Neural Net,f1_macro,[0.39929433 0.32758067 0.39929433 0.30685901 0.39929433],0.36646453105973675,individuals per game and player,0.05
Neural Net,f1_weighted,[0.53082887 0.2654005  0.53082887 0.24421557 0.53082887],0.42042053854072936,individuals per game and player,0.05
Neural Net,neg_log_loss,[ -5.66668809 -10.24375841 -11.58054911 -17.11579297 -10.40685438],-11.002728593032051,individuals per game and player,0.05
Neural Net,precision,[0.         0.34972819 0.         0.33724264 0.        ],0.1373941656005388,individuals per game and player,0.05
Neural Net,recall,[0.         0.98613139 0.         0.94452555 0.        ],0.3861313868613139,individuals per game and player,0.05
Neural Net,jaccard,[0.         0.34801649 0.         0.33069256 0.        ],0.13574180991958928,individuals per game and player,0.05
Neural Net,roc_auc,[0.41877896 0.91549899 0.33967702 0.68188956 0.6537187 ],0.6019126452597744,individuals per game and player,0.05
Neural Net,roc_auc_ovr,[0.41877896 0.91549899 0.33967702 0.68188956 0.6537187 ],0.6019126452597744,individuals per game and player,0.05
Neural Net,roc_auc_ovo,[0.41877896 0.91549899 0.33967702 0.68188956 0.6537187 ],0.6019126452597744,individuals per game and player,0.05
Neural Net,roc_auc_ovr_weighted,[0.41877896 0.91549899 0.33967702 0.68188956 0.6537187 ],0.6019126452597744,individuals per game and player,0.05
Neural Net,roc_auc_ovo_weighted,[0.41877896 0.91549899 0.33967702 0.68188956 0.6537187 ],0.6019126452597744,individuals per game and player,0.05
AdaBoost,accuracy,[0.66470876 0.17890357 0.12750857 0.42853647 0.33749388],0.3474302496328928,individuals per game and player,0.05
AdaBoost,balanced_accuracy,[0.5        0.1604372  0.14402433 0.51696435 0.50165685],0.36461654644550273,individuals per game and player,0.05
AdaBoost,average_precision,[0.41009845 0.22252741 0.24919892 0.40765241 0.47235734],0.3523669082286215,individuals per game and player,0.05
AdaBoost,neg_brier_score,[-0.22308277 -0.25733328 -0.25687446 -0.25149614 -0.33584987],-0.2649273043444439,individuals per game and player,0.05
AdaBoost,f1,[0.         0.07854985 0.12985111 0.47960776 0.50302919],0.23820758112602675,individuals per game and player,0.05
AdaBoost,f1_micro,[0.66470876 0.17890357 0.12750857 0.42853647 0.33749388],0.3474302496328928,individuals per game and player,0.05
AdaBoost,f1_macro,[0.39929433 0.1690476  0.12750224 0.42297891 0.25481735],0.2747280856916406,individuals per game and player,0.05
AdaBoost,f1_weighted,[0.53082887 0.19885915 0.12672848 0.40432438 0.17305202],0.28675857985348985,individuals per game and player,0.05
AdaBoost,neg_log_loss,[-0.6384316  -0.70781947 -0.70689838 -0.69613974 -0.8734624 ],-0.7245503161138866,individuals per game and player,0.05
AdaBoost,precision,[0.         0.06296786 0.09754309 0.34520372 0.3360314 ],0.168349212074697,individuals per game and player,0.05
AdaBoost,recall,[0.         0.10437956 0.19416058 0.78540146 1.        ],0.4167883211678832,individuals per game and player,0.05
AdaBoost,jaccard,[0.         0.0408805  0.06943357 0.31545001 0.3360314 ],0.1523590963392194,individuals per game and player,0.05
AdaBoost,roc_auc,[0.47194753 0.12329424 0.17957723 0.52136797 0.57298424],0.37383423991915976,individuals per game and player,0.05
AdaBoost,roc_auc_ovr,[0.47194753 0.12329424 0.17957723 0.52136797 0.57298424],0.37383423991915976,individuals per game and player,0.05
AdaBoost,roc_auc_ovo,[0.47194753 0.12329424 0.17957723 0.52136797 0.57298424],0.37383423991915976,individuals per game and player,0.05
AdaBoost,roc_auc_ovr_weighted,[0.47194753 0.12329424 0.17957723 0.52136797 0.57298424],0.37383423991915976,individuals per game and player,0.05
AdaBoost,roc_auc_ovo_weighted,[0.47194753 0.12329424 0.17957723 0.52136797 0.57298424],0.37383423991915976,individuals per game and player,0.05
Naive Bayes,accuracy,[0.66470876 0.69138522 0.72589329 0.63264807 0.6463534 ],0.6721977484092021,individuals per game and player,0.05
Naive Bayes,balanced_accuracy,[0.5        0.59982961 0.67425986 0.62094079 0.65512481],0.610031013835288,individuals per game and player,0.05
Naive Bayes,average_precision,[0.63643051 0.54962026 0.65018416 0.54809106 0.46189941],0.5692450808108341,individuals per game and player,0.05
Naive Bayes,neg_brier_score,[-0.27170886 -0.21859455 -0.19828489 -0.2346074  -0.23481364],-0.23160186956776602,individuals per game and player,0.05
Naive Bayes,f1,[0.         0.41157256 0.55870764 0.51658615 0.56383942],0.4101411554953668,individuals per game and player,0.05
Naive Bayes,f1_micro,[0.66470876 0.69138522 0.72589329 0.63264807 0.6463534 ],0.6721977484092021,individuals per game and player,0.05
Naive Bayes,f1_macro,[0.39929433 0.60120841 0.6799573  0.61017782 0.63322656],0.5847728833781887,individuals per game and player,0.05
Naive Bayes,f1_weighted,[0.53082887 0.66367778 0.71989906 0.64100856 0.6560839 ],0.6422996346582373,individuals per game and player,0.05
Naive Bayes,neg_log_loss,[-0.85042772 -0.65109045 -0.5894467  -0.77075154 -0.67252138],-0.7068475575525387,individuals per game and player,0.05
Naive Bayes,precision,[0.         0.57050453 0.60702055 0.46224784 0.48069995],0.42409457258176586,individuals per game and player,0.05
Naive Bayes,recall,[0.         0.32189781 0.51751825 0.58540146 0.68175182],0.4213138686131387,individuals per game and player,0.05
Naive Bayes,jaccard,[0.         0.25910693 0.38764352 0.34824142 0.39260193],0.27751876237690737,individuals per game and player,0.05
Naive Bayes,roc_auc,[0.706328   0.6235853  0.72996705 0.648685   0.65777012],0.6732670952345119,individuals per game and player,0.05
Naive Bayes,roc_auc_ovr,[0.706328   0.6235853  0.72996705 0.648685   0.65777012],0.6732670952345119,individuals per game and player,0.05
Naive Bayes,roc_auc_ovo,[0.706328   0.6235853  0.72996705 0.648685   0.65777012],0.6732670952345119,individuals per game and player,0.05
Naive Bayes,roc_auc_ovr_weighted,[0.706328   0.6235853  0.72996705 0.648685   0.65777012],0.6732670952345119,individuals per game and player,0.05
Naive Bayes,roc_auc_ovo_weighted,[0.706328   0.6235853  0.72996705 0.648685   0.65777012],0.6732670952345119,individuals per game and player,0.05
QDA,accuracy,[0.43465492 0.57953989 0.52398434 0.57611356 0.60352423],0.543563387175722,individuals per game and player,0.05
QDA,balanced_accuracy,[0.41358777 0.46614036 0.5341386  0.57950023 0.56105103],0.5108835986798963,individuals per game and player,0.05
QDA,average_precision,[0.29843195 0.29358693 0.31486108 0.40167674 0.38812863],0.3393370675873063,individuals per game and player,0.05
QDA,neg_brier_score,[-0.50771362 -0.40322711 -0.43152091 -0.39491386 -0.38271545],-0.42401818877662095,individuals per game and player,0.05
QDA,f1,[0.29314565 0.16276803 0.44317206 0.48267622 0.42225392],0.3608031784010525,individuals per game and player,0.05
QDA,f1_micro,[0.43465492 0.57953989 0.52398434 0.57611356 0.60352423],0.5435633871757221,individuals per game and player,0.05
QDA,f1_macro,[0.4110508  0.44102454 0.51374247 0.56181904 0.56023277],0.49757392612698953,individuals per game and player,0.05
QDA,f1_weighted,[0.44989083 0.53268711 0.5369896  0.58789007 0.60568542],0.542628607095935,individuals per game and player,0.05
QDA,neg_log_loss,[-4.64845642 -8.37836575 -4.40258887 -6.14718616 -7.41937725],-6.199194892436365,individuals per game and player,0.05
QDA,precision,[0.25237092 0.24486804 0.36457843 0.40849343 0.41283124],0.3366284095375126,individuals per game and player,0.05
QDA,recall,[0.34963504 0.12189781 0.5649635  0.58978102 0.43211679],0.4116788321167883,individuals per game and player,0.05
QDA,jaccard,[0.17174615 0.08859416 0.28466348 0.31811024 0.2676311 ],0.22614902570860762,individuals per game and player,0.05
QDA,roc_auc,[0.43514803 0.42381562 0.52280673 0.60249374 0.59284693],0.5154222074110704,individuals per game and player,0.05
QDA,roc_auc_ovr,[0.43514803 0.42381333 0.52283777 0.60265781 0.5928347 ],0.5154583275104007,individuals per game and player,0.05
QDA,roc_auc_ovo,[0.43514803 0.42381333 0.52283777 0.60265781 0.5928347 ],0.5154583275104007,individuals per game and player,0.05
QDA,roc_auc_ovr_weighted,[0.43514803 0.42381333 0.52283777 0.60265781 0.5928347 ],0.5154583275104007,individuals per game and player,0.05
QDA,roc_auc_ovo_weighted,[0.43514803 0.42381333 0.52283777 0.60265781 0.5928347 ],0.5154583275104007,individuals per game and player,0.05
ExtraTrees,accuracy,[0.66642193 0.24571708 0.18893784 0.55163975 0.70190896],0.4709251101321586,individuals per game and player,0.05
ExtraTrees,balanced_accuracy,[0.50255474 0.21232276 0.19800936 0.62421417 0.66272992],0.43996619115702573,individuals per game and player,0.05
ExtraTrees,average_precision,[0.40313559 0.22529299 0.24753689 0.48166963 0.60059455],0.39164592911798,individuals per game and player,0.05
ExtraTrees,neg_brier_score,[-0.30356114 -0.65416256 -0.68737535 -0.33901561 -0.20402227],-0.4376273861967694,individuals per game and player,0.05
ExtraTrees,f1,[0.01016703 0.08978145 0.15717192 0.55812832 0.55022157],0.2730940575366446,individuals per game and player,0.05
ExtraTrees,f1_micro,[0.66642193 0.24571708 0.18893784 0.55163975 0.70190896],0.4709251101321586,individuals per game and player,0.05
ExtraTrees,f1_macro,[0.40478918 0.22290995 0.18778407 0.55154305 0.66365397],0.40613604494936506,individuals per game and player,0.05
ExtraTrees,f1_weighted,[0.53478463 0.26676481 0.19786825 0.54937374 0.7010206 ],0.4499624069311374,individuals per game and player,0.05
ExtraTrees,neg_log_loss,[-3.93789577 -6.44599137 -7.26360545 -2.57748889 -0.63391827],-4.171779952907107,individuals per game and player,0.05
ExtraTrees,precision,[1.         0.07539683 0.1206089  0.41678674 0.5568012 ],0.4339187328049496,individuals per game and player,0.05
ExtraTrees,recall,[0.00510949 0.11094891 0.22554745 0.84452555 0.54379562],0.34598540145985396,individuals per game and player,0.05
ExtraTrees,jaccard,[0.00510949 0.04700062 0.08528843 0.38708598 0.37952114],0.18080113310464138,individuals per game and player,0.05
ExtraTrees,roc_auc,[0.53220386 0.21087634 0.21408012 0.69668926 0.70561823],0.47189356395730087,individuals per game and player,0.05
ExtraTrees,roc_auc_ovr,[0.53220386 0.21087634 0.21408012 0.69668926 0.70561823],0.47189356395730087,individuals per game and player,0.05
ExtraTrees,roc_auc_ovo,[0.53220386 0.21087634 0.21408012 0.69668926 0.70561823],0.47189356395730087,individuals per game and player,0.05
ExtraTrees,roc_auc_ovr_weighted,[0.53220386 0.21087634 0.21408012 0.69668926 0.70561823],0.47189356395730087,individuals per game and player,0.05
ExtraTrees,roc_auc_ovo_weighted,[0.53220386 0.21087634 0.21408012 0.69668926 0.70561823],0.47189356395730087,individuals per game and player,0.05
GradientBoosting,accuracy,[0.66470876 0.14292707 0.11086637 0.39696525 0.36025453],0.3351443954968184,individuals per game and player,0.05
GradientBoosting,balanced_accuracy,[0.5        0.1442275  0.13222939 0.48254491 0.51262806],0.35432597314642617,individuals per game and player,0.05
GradientBoosting,average_precision,[0.44693547 0.21135205 0.24996376 0.39946527 0.44622357],0.35078802314293933,individuals per game and player,0.05
GradientBoosting,neg_brier_score,[-0.29619982 -0.64564567 -0.6802121  -0.40379967 -0.48539127],-0.502249707264969,individuals per game and player,0.05
GradientBoosting,f1,[0.         0.10388946 0.12940331 0.45220098 0.50548619],0.23819598652892965,individuals per game and player,0.05
GradientBoosting,f1_micro,[0.66470876 0.14292707 0.11086637 0.39696525 0.36025453],0.3351443954968184,individuals per game and player,0.05
GradientBoosting,f1_macro,[0.39929433 0.14129745 0.11046309 0.39077115 0.29986714],0.26833863162756966,individuals per game and player,0.05
GradientBoosting,f1_weighted,[0.53082887 0.1536203  0.10422386 0.37053509 0.23213262],0.2782681471201711,individuals per game and player,0.05
GradientBoosting,neg_log_loss,[-1.12027782 -1.97062989 -2.07128823 -1.18492591 -1.52084243],-1.5735928559774708,individuals per game and player,0.05
GradientBoosting,precision,[0.         0.07998424 0.09632537 0.32512788 0.34116445],0.16852038720003848,individuals per game and player,0.05
GradientBoosting,recall,[0.         0.14817518 0.19708029 0.74233577 0.97518248],0.4125547445255474,individuals per game and player,0.05
GradientBoosting,jaccard,[0.         0.05479082 0.06917756 0.29215743 0.33822785],0.15087073061330195,individuals per game and player,0.05
GradientBoosting,roc_auc,[0.47399044 0.13098992 0.17866401 0.51800455 0.58071458],0.37647270029992586,individuals per game and player,0.05
GradientBoosting,roc_auc_ovr,[0.47399044 0.13098992 0.17866401 0.51800455 0.58071458],0.37647270029992586,individuals per game and player,0.05
GradientBoosting,roc_auc_ovo,[0.47399044 0.13098992 0.17866401 0.51800455 0.58071458],0.37647270029992586,individuals per game and player,0.05
GradientBoosting,roc_auc_ovr_weighted,[0.47399044 0.13098992 0.17866401 0.51800455 0.58071458],0.37647270029992586,individuals per game and player,0.05
GradientBoosting,roc_auc_ovo_weighted,[0.47399044 0.13098992 0.17866401 0.51800455 0.58071458],0.37647270029992586,individuals per game and player,0.05
Nearest Neighbors,accuracy,[0.48409202 0.17792462 0.13509545 0.2175722  0.54650024],0.3122369065100343,individuals per game and player,0.1
Nearest Neighbors,balanced_accuracy,[0.51828154 0.17586699 0.14137925 0.23199683 0.51159726],0.3158243741867013,individuals per game and player,0.1
Nearest Neighbors,average_precision,[0.56032616 0.45982326 0.50074099 0.5182654  0.54711322],0.517253804315077,individuals per game and player,0.1
Nearest Neighbors,neg_brier_score,[-0.51245445 -0.8077446  -0.85508783 -0.77535759 -0.44876815],-0.6798825256975036,individuals per game and player,0.1
Nearest Neighbors,f1,[0.07054674 0.21057579 0.06210191 0.03965155 0.70261595],0.21709838814652382,individuals per game and player,0.1
Nearest Neighbors,f1_micro,[0.48409202 0.17792462 0.13509545 0.2175722  0.54650024],0.3122369065100343,individuals per game and player,0.1
Nearest Neighbors,f1_macro,[0.35675033 0.17651588 0.1298248  0.18976176 0.3739767 ],0.24536589504881326,individuals per game and player,0.1
Nearest Neighbors,f1_weighted,[0.3364373  0.17894992 0.12498508 0.17903436 0.39746243],0.24337381708087308,individuals per game and player,0.1
Nearest Neighbors,neg_log_loss,[-17.52177473 -27.39587362 -29.22985689 -26.5372242  -15.33121004],-23.203187896324415,individuals per game and player,0.1
Nearest Neighbors,precision,[1.         0.21684414 0.07409753 0.05789474 0.54156358],0.3780799985162834,individuals per game and player,0.1
Nearest Neighbors,recall,[0.03656307 0.20465966 0.05344906 0.03015075 1.        ],0.2649645101024484,individuals per game and player,0.1
Nearest Neighbors,jaccard,[0.03656307 0.11767796 0.03204601 0.02022679 0.54156358],0.14961548305800648,individuals per game and player,0.1
Nearest Neighbors,roc_auc,[0.52673675 0.16320942 0.13662348 0.22558075 0.5224038 ],0.314910837294102,individuals per game and player,0.1
Nearest Neighbors,roc_auc_ovr,[0.52673675 0.16320942 0.13662348 0.22558075 0.5224038 ],0.314910837294102,individuals per game and player,0.1
Nearest Neighbors,roc_auc_ovo,[0.52673675 0.16320942 0.13662348 0.22558075 0.5224038 ],0.314910837294102,individuals per game and player,0.1
Nearest Neighbors,roc_auc_ovr_weighted,[0.52673675 0.16320942 0.13662348 0.22558075 0.5224038 ],0.314910837294102,individuals per game and player,0.1
Nearest Neighbors,roc_auc_ovo_weighted,[0.52673675 0.16320942 0.13662348 0.22558075 0.5224038 ],0.314910837294102,individuals per game and player,0.1
Decision Tree,accuracy,[0.46647088 0.14904552 0.12726383 0.20313265 0.53548703],0.2962799804209496,individuals per game and player,0.1
Decision Tree,balanced_accuracy,[0.50182815 0.14631226 0.13294488 0.21778201 0.49980674],0.29973481092178256,individuals per game and player,0.1
Decision Tree,average_precision,[0.53739773 0.47074561 0.51071897 0.52916701 0.49749711],0.5091052869269169,individuals per game and player,0.1
Decision Tree,neg_brier_score,[-0.53370271 -0.85007104 -0.87323237 -0.79701731 -0.44719139],-0.7002429647414976,individuals per game and player,0.1
Decision Tree,f1,[0.00728597 0.18856476 0.06157895 0.01690821 0.6973852 ],0.194344619860599,individuals per game and player,0.1
Decision Tree,f1_micro,[0.46647088 0.14904552 0.12726383 0.20313265 0.53548703],0.2962799804209496,individuals per game and player,0.1
Decision Tree,f1_macro,[0.32124674 0.14702228 0.12296697 0.17347468 0.34921892],0.222785917055136,individuals per game and player,0.1
Decision Tree,f1_weighted,[0.29896367 0.14999105 0.11857996 0.16228589 0.37410011],0.2207841367133901,individuals per game and player,0.1
Decision Tree,neg_log_loss,[-18.42022044 -29.295259   -30.13729623 -27.52355058 -13.48704359],-23.772673968269963,individuals per game and player,0.1
Decision Tree,precision,[1.         0.19274809 0.0726257  0.02493321 0.53563556],0.3651885133235034,individuals per game and player,0.1
Decision Tree,recall,[0.00365631 0.18455916 0.05344906 0.01279123 0.99908634],0.2507084199458319,individuals per game and player,0.1
Decision Tree,jaccard,[0.00365631 0.10409688 0.03176758 0.00852619 0.53537332],0.1366840549485548,individuals per game and player,0.1
Decision Tree,roc_auc,[0.50205667 0.14663243 0.12984244 0.21686607 0.42005735],0.2830909905596525,individuals per game and player,0.1
Decision Tree,roc_auc_ovr,[0.50205667 0.14663243 0.12984244 0.21686607 0.42005735],0.2830909905596525,individuals per game and player,0.1
Decision Tree,roc_auc_ovo,[0.50205667 0.14663243 0.12984244 0.21686607 0.42005735],0.2830909905596525,individuals per game and player,0.1
Decision Tree,roc_auc_ovr_weighted,[0.50205667 0.14663243 0.12984244 0.21686607 0.42005735],0.2830909905596525,individuals per game and player,0.1
Decision Tree,roc_auc_ovo_weighted,[0.50205667 0.14663243 0.12984244 0.21686607 0.42005735],0.2830909905596525,individuals per game and player,0.1
Random Forest,accuracy,[0.46500245 0.48311307 0.48091043 0.46647088 0.53010279],0.48511992168379836,individuals per game and player,0.1
Random Forest,balanced_accuracy,[0.49672103 0.48225288 0.45646464 0.4550478  0.49502773],0.47710281672325305,individuals per game and player,0.1
Random Forest,average_precision,[0.5203504  0.50689257 0.50315241 0.55907877 0.58063794],0.5340224178968528,individuals per game and player,0.1
Random Forest,neg_brier_score,[-0.26169689 -0.25591302 -0.25654374 -0.25987431 -0.25554803],-0.2579151986264348,individuals per game and player,0.1
Random Forest,f1,[0.0906822  0.50608045 0.6223963  0.55254516 0.69211033],0.49276288508781746,individuals per game and player,0.1
Random Forest,f1_micro,[0.46500245 0.48311307 0.48091043 0.46647088 0.53010279],0.48511992168379836,individuals per game and player,0.1
Random Forest,f1_macro,[0.35584734 0.481993   0.39612966 0.44596955 0.35018739],0.4060253868152386,individuals per game and player,0.1
Random Forest,f1_weighted,[0.33702749 0.48371437 0.41229947 0.45358582 0.37462242],0.412249913382262,individuals per game and player,0.1
Random Forest,neg_log_loss,[-0.71700351 -0.70516575 -0.70641053 -0.71352514 -0.70535057],-0.709491099825559,individuals per game and player,0.1
Random Forest,precision,[0.50462963 0.51844753 0.50991832 0.50167723 0.53323449],0.5135814406729601,individuals per game and player,0.1
Random Forest,recall,[0.04981718 0.49428963 0.79853815 0.61489265 0.98583828],0.5886751774494877,individuals per game and player,0.1
Random Forest,jaccard,[0.04749455 0.33876018 0.45179633 0.38173568 0.52918097],0.34979354147855435,individuals per game and player,0.1
Random Forest,roc_auc,[0.48667437 0.4575069  0.43087701 0.4912085  0.55740713],0.48473478128932895,individuals per game and player,0.1
Random Forest,roc_auc_ovr,[0.48667437 0.4575069  0.43087701 0.4912085  0.55740713],0.48473478128932895,individuals per game and player,0.1
Random Forest,roc_auc_ovo,[0.48667437 0.4575069  0.43087701 0.4912085  0.55740713],0.48473478128932895,individuals per game and player,0.1
Random Forest,roc_auc_ovr_weighted,[0.48667437 0.4575069  0.43087701 0.4912085  0.55740713],0.48473478128932895,individuals per game and player,0.1
Random Forest,roc_auc_ovo_weighted,[0.48667437 0.4575069  0.43087701 0.4912085  0.55740713],0.48473478128932895,individuals per game and player,0.1
Neural Net,accuracy,[0.57611356 0.6443955  0.49902105 0.55041605 0.53573177],0.5611355849241312,individuals per game and player,0.1
Neural Net,balanced_accuracy,[0.58116019 0.64364245 0.53190751 0.5256942  0.5       ],0.5564808699838701,individuals per game and player,0.1
Neural Net,average_precision,[0.7020443  0.79332325 0.70772733 0.75093566 0.53573177],0.6979524626967253,individuals per game and player,0.1
Neural Net,neg_brier_score,[-0.35641377 -0.29414906 -0.46531369 -0.41945362 -0.46426823],-0.3999196774576315,individuals per game and player,0.1
Neural Net,f1,[0.56306761 0.66342367 0.13299449 0.6750398  0.69768924],0.5464429642170798,individuals per game and player,0.1
Neural Net,f1_micro,[0.57611356 0.6443955  0.49902105 0.55041605 0.53573177],0.5611355849241312,individuals per game and player,0.1
