classifier,score_name,scoring,scoring avg,data
Bagging,balanced_accuracy,[0.26363636 0.54545455 0.82727273 0.76851852 0.4       ],0.5609764309764309,individuals per player
Bagging,average_precision,[0.40559292 0.53899662 0.72547893 0.95283781 0.46935817],0.6184528886455182,individuals per player
Bagging,neg_brier_score,[-0.73463636 -0.43927273 -0.16554545 -0.2293578  -0.42440367],-0.39864320266889075,individuals per player
Bagging,f1,[0.         0.46808511 0.85271318 0.81481481 0.        ],0.4271226198984734,individuals per player
Bagging,f1_micro,[0.26363636 0.54545455 0.82727273 0.7706422  0.40366972],0.5621351125938283,individuals per player
Bagging,f1_macro,[0.20863309 0.53562985 0.82196098 0.756805   0.2875817 ],0.5221221260341823,individuals per player
Bagging,f1_weighted,[0.20863309 0.53562985 0.82196098 0.7573372  0.29022006],0.5227562389082967,individuals per player
Bagging,neg_log_loss,[-25.14022442 -13.0649343   -4.51052602  -7.9219211   -4.36799503],-11.001120173832273,individuals per player
Bagging,precision,[0.         0.56410256 0.74324324 0.6875     0.        ],0.39896916146916145,individuals per player
Bagging,recall,[0.  0.4 1.  1.  0. ],0.48,individuals per player
Bagging,jaccard,[0.         0.30555556 0.74324324 0.6875     0.        ],0.34725975975975976,individuals per player
Bagging,roc_auc,[0.36991736 0.65421488 0.84396694 0.97373737 0.53703704],0.675774716865626,individuals per player
Bagging,roc_auc_ovr,[0.26363636 0.58561983 0.87272727 0.76851852 0.65993266],0.6300869299051117,individuals per player
Bagging,roc_auc_ovo,[0.26363636 0.58561983 0.87272727 0.76851852 0.65993266],0.6300869299051117,individuals per player
Bagging,roc_auc_ovr_weighted,[0.26363636 0.58561983 0.87272727 0.76851852 0.65993266],0.6300869299051117,individuals per player
Bagging,roc_auc_ovo_weighted,[0.26363636 0.58561983 0.87272727 0.76851852 0.65993266],0.6300869299051117,individuals per player
ExtraTrees,accuracy,[0.39090909 0.34545455 0.51818182 0.46788991 0.39449541],0.4233861551292744,individuals per player
ExtraTrees,balanced_accuracy,[0.39090909 0.34545455 0.51818182 0.46936027 0.39090909],0.42296296296296293,individuals per player
ExtraTrees,average_precision,[0.44613999 0.4000308  0.49214828 0.53293332 0.4129005 ],0.4568305776633107,individuals per player
ExtraTrees,neg_brier_score,[-0.56170545 -0.51049364 -0.36261364 -0.4452055  -0.54286972],-0.48457759132610506,individuals per player
ExtraTrees,f1,[0.02898551 0.05263158 0.43010753 0.36956522 0.        ],0.176257966093354,individuals per player
ExtraTrees,f1_micro,[0.39090909 0.34545455 0.51818182 0.46788991 0.39449541],0.4233861551292744,individuals per player
ExtraTrees,f1_macro,[0.29263845 0.27631579 0.50639235 0.45462388 0.28289474],0.36257303999163276,individuals per player
ExtraTrees,f1_weighted,[0.29263845 0.27631579 0.50639235 0.45384352 0.2854901 ],0.3629360419653878,individuals per player
ExtraTrees,neg_log_loss,[-15.21609719  -8.40117688  -5.41753313  -8.85424126 -10.95975628],-9.769760945615404,individuals per player
ExtraTrees,precision,[0.07142857 0.0952381  0.52631579 0.45945946 0.        ],0.23048838311996206,individuals per player
ExtraTrees,recall,[0.01818182 0.03636364 0.36363636 0.30909091 0.        ],0.14545454545454545,individuals per player
ExtraTrees,jaccard,[0.01470588 0.02702703 0.2739726  0.22666667 0.        ],0.10847443575727218,individuals per player
ExtraTrees,roc_auc,[0.31785124 0.32793388 0.51801653 0.44377104 0.31734007],0.3849825528007346,individuals per player
ExtraTrees,roc_auc_ovr,[0.31785124 0.32793388 0.51801653 0.44377104 0.31734007],0.3849825528007346,individuals per player
ExtraTrees,roc_auc_ovo,[0.31785124 0.32793388 0.51801653 0.44377104 0.31734007],0.3849825528007346,individuals per player
ExtraTrees,roc_auc_ovr_weighted,[0.31785124 0.32793388 0.51801653 0.44377104 0.31734007],0.3849825528007346,individuals per player
ExtraTrees,roc_auc_ovo_weighted,[0.31785124 0.32793388 0.51801653 0.44377104 0.31734007],0.3849825528007346,individuals per player
GradientBoosting,accuracy,[0.35454545 0.31818182 0.40909091 0.30275229 0.37614679],0.3521434528773978,individuals per player
GradientBoosting,balanced_accuracy,[0.35454545 0.31818182 0.40909091 0.30538721 0.37272727],0.35198653198653196,individuals per player
GradientBoosting,average_precision,[0.41193715 0.40963522 0.51328071 0.40801571 0.3896405 ],0.42650185682877007,individuals per player
GradientBoosting,neg_brier_score,[-0.58076347 -0.49067221 -0.32508091 -0.47566613 -0.56227687],-0.4868919180637662,individuals per player
GradientBoosting,f1,[0.         0.02597403 0.15584416 0.02564103 0.        ],0.04149184149184149,individuals per player
GradientBoosting,f1_micro,[0.35454545 0.31818182 0.40909091 0.30275229 0.37614679],0.3521434528773978,individuals per player
GradientBoosting,f1_macro,[0.26174497 0.25074925 0.35064935 0.24139194 0.27333333],0.2755737685133658,individuals per player
GradientBoosting,f1_weighted,[0.26174497 0.25074925 0.35064935 0.23941258 0.27584098],0.2756794243254436,individuals per player
GradientBoosting,neg_log_loss,[-2.60559734 -1.41185139 -0.87076937 -1.36292838 -2.2593223 ],-1.702093755701604,individuals per player
GradientBoosting,precision,[0.         0.04545455 0.27272727 0.04347826 0.        ],0.07233201581027668,individuals per player
GradientBoosting,recall,[0.         0.01818182 0.10909091 0.01818182 0.        ],0.02909090909090909,individuals per player
